interaction_index,actual_timestamp,inter_arrival_time
1166,1664401.0,379.0
1167,1665217.0,816.0
1168,1666469.0,1252.0
1169,1666835.0,366.0
1170,1667677.0,842.0
1171,1677882.0,10205.0
1172,1678569.0,687.0
1173,1678907.0,338.0
1174,1679855.0,948.0
1175,1680236.0,381.0
1176,1680685.0,449.0
1177,1681652.0,967.0
1178,1682386.0,734.0
1179,1688203.0,5817.0
1180,1688414.0,211.0
1181,1688802.0,388.0
1182,1689176.0,374.0
1183,1689411.0,235.0
1184,1689749.0,338.0
1185,1693077.0,3328.0
1186,1694719.0,1642.0
1187,1697296.0,2577.0
1188,1697536.0,240.0
1189,1702593.0,5057.0
1190,1702993.0,400.0
1191,1703054.0,61.0
1192,1703338.0,284.0
1193,1703726.0,388.0
1194,1703777.0,51.0
1195,1705721.0,1944.0
1196,1706072.0,351.0
1197,1711458.0,5386.0
1198,1712491.0,1033.0
1199,1715001.0,2510.0
1200,1715030.0,29.0
1201,1717170.0,2140.0
1202,1722592.0,5422.0
1203,1725516.0,2924.0
1204,1730787.0,5271.0
1205,1730845.0,58.0
1206,1731007.0,162.0
1207,1732297.0,1290.0
1208,1735597.0,3300.0
1209,1735743.0,146.0
1210,1735870.0,127.0
1211,1739099.0,3229.0
1212,1741813.0,2714.0
1213,1742349.0,536.0
1214,1742380.0,31.0
1215,1742584.0,204.0
1216,1742863.0,279.0
1217,1742999.0,136.0
1218,1745267.0,2268.0
1219,1745590.0,323.0
1220,1746643.0,1053.0
1221,1746903.0,260.0
1222,1747271.0,368.0
1223,1751628.0,4357.0
1224,1759278.0,7650.0
1225,1760475.0,1197.0
1226,1760543.0,68.0
1227,1762563.0,2020.0
1228,1763074.0,511.0
1229,1763579.0,505.0
1230,1764571.0,992.0
1231,1770106.0,5535.0
1232,1782887.0,12781.0
1233,1783820.0,933.0
1234,1786703.0,2883.0
1235,1787028.0,325.0
1236,1788098.0,1070.0
1237,1788216.0,118.0
1238,1790075.0,1859.0
1239,1790431.0,356.0
1240,1790573.0,142.0
1241,1790782.0,209.0
1242,1790855.0,73.0
1243,1790890.0,35.0
1244,1790896.0,6.0
1245,1790951.0,55.0
1246,1792473.0,1522.0
1247,1792610.0,137.0
1248,1792764.0,154.0
1249,1800876.0,8112.0
1250,1801134.0,258.0
1251,1803512.0,2378.0
1252,1803650.0,138.0
1253,1804212.0,562.0
1254,1804479.0,267.0
1255,1804552.0,73.0
1256,1805195.0,643.0
1257,1805225.0,30.0
1258,1807077.0,1852.0
1259,1807236.0,159.0
1260,1807499.0,263.0
1261,1807523.0,24.0
1262,1809201.0,1678.0
1263,1810056.0,855.0
1264,1810231.0,175.0
1265,1810505.0,274.0
1266,1810607.0,102.0
1267,1811442.0,835.0
1268,1812216.0,774.0
1269,1814907.0,2691.0
1270,1814968.0,61.0
1271,1815859.0,891.0
1272,1818186.0,2327.0
1273,1818329.0,143.0
1274,1821492.0,3163.0
1275,1821624.0,132.0
1276,1821721.0,97.0
1277,1826014.0,4293.0
1278,1828944.0,2930.0
1279,1829083.0,139.0
1280,1829122.0,39.0
1281,1829167.0,45.0
1282,1830559.0,1392.0
1283,1830598.0,39.0
1284,1830687.0,89.0
1285,1830721.0,34.0
1286,1830757.0,36.0
1287,1831333.0,576.0
1288,1831609.0,276.0
1289,1831642.0,33.0
1290,1831688.0,46.0
1291,1831721.0,33.0
1292,1831809.0,88.0
1293,1831979.0,170.0
1294,1831997.0,18.0
1295,1832024.0,27.0
1296,1832158.0,134.0
1297,1832248.0,90.0
1298,1832292.0,44.0
1299,1832817.0,525.0
1300,1832836.0,19.0
1301,1832902.0,66.0
1302,1832959.0,57.0
1303,1832965.0,6.0
1304,1840707.0,7742.0
1305,1841663.0,956.0
1306,1850755.0,9092.0
1307,1851461.0,706.0
1308,1851642.0,181.0
1309,1851652.0,10.0
1310,1851849.0,197.0
1311,1851967.0,118.0
1312,1852114.0,147.0
1313,1852423.0,309.0
1314,1852667.0,244.0
1315,1855970.0,3303.0
1316,1860827.0,4857.0
1317,1863681.0,2854.0
1318,1865596.0,1915.0
1319,1865957.0,361.0
1320,1867191.0,1234.0
1321,1867211.0,20.0
1322,1868142.0,931.0
1323,1869004.0,862.0
1324,1869706.0,702.0
1325,1871589.0,1883.0
1326,1872380.0,791.0
1327,1874485.0,2105.0
1328,1875571.0,1086.0
1329,1879283.0,3712.0
1330,1880020.0,737.0
1331,1880244.0,224.0
1332,1881319.0,1075.0
1333,1883553.0,2234.0
1334,1883762.0,209.0
1335,1883768.0,6.0
1336,1884900.0,1132.0
1337,1884935.0,35.0
1338,1885318.0,383.0
1339,1889934.0,4616.0
1340,1890050.0,116.0
1341,1892773.0,2723.0
1342,1896149.0,3376.0
1343,1896259.0,110.0
1344,1900411.0,4152.0
1345,1901368.0,957.0
1346,1901943.0,575.0
1347,1902429.0,486.0
1348,1902777.0,348.0
1349,1904115.0,1338.0
1350,1916097.0,11982.0
1351,1917763.0,1666.0
1352,1918089.0,326.0
1353,1918427.0,338.0
1354,1923516.0,5089.0
1355,1923570.0,54.0
1356,1923625.0,55.0
1357,1923717.0,92.0
1358,1923916.0,199.0
1359,1924054.0,138.0
1360,1929031.0,4977.0
1361,1929288.0,257.0
1362,1929413.0,125.0
1363,1930401.0,988.0
1364,1932721.0,2320.0
1365,1934714.0,1993.0
1366,1935135.0,421.0
1367,1935183.0,48.0
1368,1935343.0,160.0
1369,1935482.0,139.0
1370,1935924.0,442.0
1371,1936600.0,676.0
1372,1936635.0,35.0
1373,1937048.0,413.0
1374,1937294.0,246.0
1375,1937973.0,679.0
1376,1939440.0,1467.0
1377,1939896.0,456.0
1378,1940703.0,807.0
1379,1942182.0,1479.0
1380,1942333.0,151.0
1381,1948039.0,5706.0
1382,1949008.0,969.0
1383,1952372.0,3364.0
1384,1954039.0,1667.0
1385,1954108.0,69.0
1386,1955307.0,1199.0
1387,1957877.0,2570.0
1388,1965553.0,7676.0
1389,1966069.0,516.0
1390,1967618.0,1549.0
1391,1967720.0,102.0
1392,1969992.0,2272.0
1393,1970097.0,105.0
1394,1970848.0,751.0
1395,1971564.0,716.0
1396,1971680.0,116.0
1397,1974061.0,2381.0
1398,1978589.0,4528.0
1399,1979466.0,877.0
1400,1981811.0,2345.0
1401,1982976.0,1165.0
1402,1983439.0,463.0
1403,1989328.0,5889.0
1404,1992085.0,2757.0
1405,1993905.0,1820.0
1406,1999960.0,6055.0
1407,2000014.0,54.0
1408,2000378.0,364.0
1409,2006381.0,6003.0
1410,2010994.0,4613.0
1411,2014700.0,3706.0
1412,2015477.0,777.0
1413,2015622.0,145.0
1414,2018888.0,3266.0
1415,2018914.0,26.0
1416,2019129.0,215.0
1417,2021357.0,2228.0
1418,2024690.0,3333.0
1419,2025312.0,622.0
1420,2025486.0,174.0
1421,2028689.0,3203.0
1422,2034776.0,6087.0
1423,2034840.0,64.0
1424,2035553.0,713.0
1425,2035623.0,70.0
1426,2042099.0,6476.0
1427,2043950.0,1851.0
1428,2047085.0,3135.0
1429,2047523.0,438.0
1430,2047721.0,198.0
1431,2047827.0,106.0
1432,2049092.0,1265.0
1433,2049115.0,23.0
1434,2049670.0,555.0
1435,2054894.0,5224.0
1436,2055180.0,286.0
1437,2056910.0,1730.0
1438,2062238.0,5328.0
1439,2062266.0,28.0
1440,2062873.0,607.0
1441,2065260.0,2387.0
1442,2073218.0,7958.0
1443,2073589.0,371.0
1444,2073704.0,115.0
1445,2073770.0,66.0
1446,2081620.0,7850.0
1447,2093670.0,12050.0
1448,2093709.0,39.0
1449,2093747.0,38.0
1450,2093928.0,181.0
1451,2097026.0,3098.0
1452,2097119.0,93.0
1453,2105474.0,8355.0
1454,2106176.0,702.0
1455,2110693.0,4517.0
1456,2111163.0,470.0
1457,2111332.0,169.0
1458,2111366.0,34.0
1459,2111893.0,527.0
1460,2112366.0,473.0
1461,2112555.0,189.0
1462,2112573.0,18.0
1463,2116762.0,4189.0
1464,2119651.0,2889.0
1465,2119782.0,131.0
1466,2119809.0,27.0
1467,2119988.0,179.0
1468,2121568.0,1580.0
1469,2121605.0,37.0
1470,2121745.0,140.0
1471,2122955.0,1210.0
1472,2124208.0,1253.0
1473,2126427.0,2219.0
1474,2128802.0,2375.0
1475,2129048.0,246.0
1476,2129157.0,109.0
1477,2129859.0,702.0
1478,2130316.0,457.0
1479,2130395.0,79.0
1480,2131184.0,789.0
1481,2131401.0,217.0
1482,2131639.0,238.0
1483,2135794.0,4155.0
1484,2135856.0,62.0
1485,2135897.0,41.0
1486,2135932.0,35.0
1487,2146849.0,10917.0
1488,2146890.0,41.0
1489,2152594.0,5704.0
1490,2154462.0,1868.0
1491,2154478.0,16.0
1492,2157349.0,2871.0
1493,2158093.0,744.0
1494,2158312.0,219.0
1495,2158403.0,91.0
1496,2159113.0,710.0
1497,2159149.0,36.0
1498,2159606.0,457.0
1499,2159624.0,18.0
1500,2159906.0,282.0
1501,2159975.0,69.0
1502,2160063.0,88.0
1503,2160170.0,107.0
1504,2160276.0,106.0
1505,2160282.0,6.0
1506,2160346.0,64.0
1507,2160374.0,28.0
1508,2160435.0,61.0
1509,2160914.0,479.0
1510,2167222.0,6308.0
1511,2168291.0,1069.0
1512,2168368.0,77.0
1513,2170025.0,1657.0
1514,2170265.0,240.0
1515,2173055.0,2790.0
1516,2173181.0,126.0
1517,2173209.0,28.0
1518,2176999.0,3790.0
1519,2177996.0,997.0
1520,2179709.0,1713.0
1521,2179853.0,144.0
1522,2181212.0,1359.0
1523,2194140.0,12928.0
1524,2194735.0,595.0
1525,2195074.0,339.0
1526,2195260.0,186.0
1527,2195789.0,529.0
1528,2196144.0,355.0
1529,2197047.0,903.0
1530,2197449.0,402.0
1531,2197660.0,211.0
1532,2197718.0,58.0
1533,2198233.0,515.0
1534,2198239.0,6.0
1535,2198592.0,353.0
1536,2198909.0,317.0
1537,2199377.0,468.0
1538,2201323.0,1946.0
1539,2204342.0,3019.0
1540,2206861.0,2519.0
1541,2211230.0,4369.0
1542,2211312.0,82.0
1543,2211370.0,58.0
1544,2211755.0,385.0
1545,2215622.0,3867.0
1546,2218897.0,3275.0
1547,2221579.0,2682.0
1548,2221692.0,113.0
1549,2221871.0,179.0
1550,2224034.0,2163.0
1551,2224382.0,348.0
1552,2225015.0,633.0
1553,2225193.0,178.0
1554,2225358.0,165.0
1555,2225802.0,444.0
1556,2227101.0,1299.0
1557,2227323.0,222.0
1558,2228187.0,864.0
1559,2229064.0,877.0
1560,2229362.0,298.0
1561,2229601.0,239.0
1562,2229886.0,285.0
1563,2229901.0,15.0
1564,2230883.0,982.0
1565,2231182.0,299.0
1566,2231887.0,705.0
1567,2232177.0,290.0
1568,2232192.0,15.0
1569,2232336.0,144.0
1570,2232752.0,416.0
1571,2233236.0,484.0
1572,2233283.0,47.0
1573,2233453.0,170.0
1574,2233516.0,63.0
1575,2233564.0,48.0
1576,2233689.0,125.0
1577,2234406.0,717.0
1578,2234452.0,46.0
1579,2234513.0,61.0
1580,2234568.0,55.0
1581,2234641.0,73.0
1582,2234758.0,117.0
1583,2234780.0,22.0
1584,2234848.0,68.0
1585,2235724.0,876.0
1586,2235780.0,56.0
1587,2236625.0,845.0
1588,2237166.0,541.0
1589,2237340.0,174.0
1590,2239078.0,1738.0
1591,2239370.0,292.0
1592,2239932.0,562.0
1593,2240379.0,447.0
1594,2240998.0,619.0
1595,2241907.0,909.0
1596,2243875.0,1968.0
1597,2243891.0,16.0
1598,2244028.0,137.0
1599,2244146.0,118.0
1600,2244165.0,19.0
1601,2244190.0,25.0
1602,2244614.0,424.0
1603,2245342.0,728.0
1604,2245370.0,28.0
1605,2245618.0,248.0
1606,2245744.0,126.0
1607,2246592.0,848.0
1608,2246672.0,80.0
1609,2247134.0,462.0
1610,2247510.0,376.0
1611,2248202.0,692.0
1612,2263044.0,14842.0
1613,2264052.0,1008.0
1614,2264417.0,365.0
1615,2264422.0,5.0
1616,2264485.0,63.0
1617,2264519.0,34.0
1618,2264744.0,225.0
1619,2264912.0,168.0
1620,2266645.0,1733.0
1621,2271437.0,4792.0
1622,2273758.0,2321.0
1623,2278357.0,4599.0
1624,2280288.0,1931.0
1625,2280791.0,503.0
1626,2280873.0,82.0
1627,2282011.0,1138.0
1628,2283203.0,1192.0
1629,2284763.0,1560.0
1630,2285492.0,729.0
1631,2285770.0,278.0
1632,2286144.0,374.0
1633,2287704.0,1560.0
1634,2287786.0,82.0
1635,2287856.0,70.0
1636,2293221.0,5365.0
1637,2293259.0,38.0
1638,2293286.0,27.0
1639,2299213.0,5927.0
1640,2300065.0,852.0
1641,2307014.0,6949.0
1642,2308654.0,1640.0
1643,2308877.0,223.0
1644,2312747.0,3870.0
1645,2319385.0,6638.0
1646,2320657.0,1272.0
1647,2323618.0,2961.0
1648,2323768.0,150.0
1649,2325229.0,1461.0
1650,2327020.0,1791.0
1651,2329751.0,2731.0
1652,2330150.0,399.0
1653,2331028.0,878.0
1654,2331693.0,665.0
1655,2331709.0,16.0
1656,2333252.0,1543.0
1657,2335015.0,1763.0
1658,2336011.0,996.0
1659,2337464.0,1453.0
1660,2340267.0,2803.0
1661,2340736.0,469.0
1662,2340879.0,143.0
1663,2341202.0,323.0
1664,2341630.0,428.0
1665,2347541.0,5911.0
1666,2350114.0,2573.0
1667,2350670.0,556.0
1668,2350831.0,161.0
1669,2351934.0,1103.0
1670,2351951.0,17.0
1671,2353090.0,1139.0
1672,2353508.0,418.0
1673,2363601.0,10093.0
1674,2365039.0,1438.0
1675,2369036.0,3997.0
1676,2369714.0,678.0
1677,2369904.0,190.0
1678,2370365.0,461.0
1679,2370545.0,180.0
1680,2371566.0,1021.0
1681,2371729.0,163.0
1682,2372279.0,550.0
1683,2372981.0,702.0
1684,2376091.0,3110.0
1685,2377941.0,1850.0
1686,2378000.0,59.0
1687,2381007.0,3007.0
1688,2381274.0,267.0
1689,2381340.0,66.0
1690,2381402.0,62.0
1691,2381822.0,420.0
1692,2382100.0,278.0
1693,2384083.0,1983.0
1694,2389351.0,5268.0
1695,2389402.0,51.0
1696,2389543.0,141.0
1697,2389622.0,79.0
1698,2390089.0,467.0
1699,2394346.0,4257.0
1700,2394733.0,387.0
1701,2395309.0,576.0
1702,2397840.0,2531.0
1703,2398613.0,773.0
1704,2398664.0,51.0
1705,2401179.0,2515.0
1706,2401245.0,66.0
1707,2401299.0,54.0
1708,2401472.0,173.0
1709,2401549.0,77.0
1710,2404065.0,2516.0
1711,2406281.0,2216.0
1712,2406772.0,491.0
1713,2407183.0,411.0
1714,2407295.0,112.0
1715,2411801.0,4506.0
1716,2411940.0,139.0
1717,2412180.0,240.0
1718,2412601.0,421.0
1719,2412797.0,196.0
1720,2413119.0,322.0
1721,2413539.0,420.0
1722,2413946.0,407.0
1723,2421473.0,7527.0
1724,2421593.0,120.0
1725,2421710.0,117.0
1726,2421806.0,96.0
1727,2421818.0,12.0
1728,2421833.0,15.0
1729,2422049.0,216.0
1730,2422072.0,23.0
1731,2422149.0,77.0
1732,2424829.0,2680.0
1733,2425146.0,317.0
1734,2426076.0,930.0
1735,2426195.0,119.0
1736,2429943.0,3748.0
1737,2431498.0,1555.0
1738,2432576.0,1078.0
1739,2432601.0,25.0
1740,2432621.0,20.0
1741,2433333.0,712.0
1742,2434542.0,1209.0
1743,2436423.0,1881.0
1744,2437663.0,1240.0
1745,2438139.0,476.0
1746,2440430.0,2291.0
1747,2444570.0,4140.0
1748,2449818.0,5248.0
1749,2452938.0,3120.0
1750,2453948.0,1010.0
1751,2454124.0,176.0
1752,2454986.0,862.0
1753,2455176.0,190.0
1754,2455397.0,221.0
1755,2455780.0,383.0
1756,2456531.0,751.0
1757,2457446.0,915.0
1758,2458174.0,728.0
1759,2458620.0,446.0
1760,2460035.0,1415.0
1761,2460741.0,706.0
1762,2461431.0,690.0
1763,2461839.0,408.0
1764,2461950.0,111.0
1765,2461968.0,18.0
1766,2462723.0,755.0
1767,2463183.0,460.0
1768,2465726.0,2543.0
1769,2466187.0,461.0
1770,2466551.0,364.0
1771,2467500.0,949.0
1772,2467662.0,162.0
1773,2469663.0,2001.0
1774,2470349.0,686.0
1775,2470548.0,199.0
1776,2472835.0,2287.0
1777,2472891.0,56.0
1778,2473436.0,545.0
1779,2474024.0,588.0
1780,2474073.0,49.0
1781,2474162.0,89.0
1782,2476980.0,2818.0
1783,2477238.0,258.0
1784,2477804.0,566.0
1785,2477837.0,33.0
1786,2479415.0,1578.0
1787,2481205.0,1790.0
1788,2481343.0,138.0
1789,2481904.0,561.0
1790,2482257.0,353.0
1791,2482313.0,56.0
1792,2482379.0,66.0
1793,2482558.0,179.0
1794,2482644.0,86.0
1795,2482875.0,231.0
1796,2483015.0,140.0
1797,2483037.0,22.0
1798,2490239.0,7202.0
1799,2491199.0,960.0
1800,2491256.0,57.0
1801,2494845.0,3589.0
1802,2497774.0,2929.0
1803,2500963.0,3189.0
1804,2500985.0,22.0
1805,2501396.0,411.0
1806,2502351.0,955.0
1807,2505462.0,3111.0
1808,2505654.0,192.0
1809,2505695.0,41.0
1810,2505838.0,143.0
1811,2505949.0,111.0
1812,2506283.0,334.0
1813,2506334.0,51.0
1814,2506367.0,33.0
1815,2506402.0,35.0
1816,2512653.0,6251.0
1817,2516432.0,3779.0
1818,2516467.0,35.0
1819,2519016.0,2549.0
1820,2519084.0,68.0
1821,2526998.0,7914.0
1822,2528729.0,1731.0
1823,2528891.0,162.0
1824,2529492.0,601.0
1825,2529841.0,349.0
1826,2531183.0,1342.0
1827,2531330.0,147.0
1828,2531692.0,362.0
1829,2540290.0,8598.0
1830,2541438.0,1148.0
1831,2542032.0,594.0
1832,2542344.0,312.0
1833,2542676.0,332.0
1834,2543172.0,496.0
1835,2545813.0,2641.0
1836,2545987.0,174.0
1837,2546112.0,125.0
1838,2549869.0,3757.0
1839,2550174.0,305.0
1840,2550265.0,91.0
1841,2550437.0,172.0
1842,2550563.0,126.0
1843,2556125.0,5562.0
1844,2556218.0,93.0
1845,2560055.0,3837.0
1846,2560126.0,71.0
1847,2561404.0,1278.0
1848,2564856.0,3452.0
1849,2565569.0,713.0
1850,2565659.0,90.0
1851,2566989.0,1330.0
1852,2570368.0,3379.0
1853,2571594.0,1226.0
1854,2571763.0,169.0
1855,2572142.0,379.0
1856,2572697.0,555.0
1857,2574248.0,1551.0
1858,2576511.0,2263.0
1859,2579299.0,2788.0
1860,2581409.0,2110.0
1861,2586556.0,5147.0
1862,2588397.0,1841.0
1863,2588644.0,247.0
1864,2589564.0,920.0
1865,2590386.0,822.0
1866,2590988.0,602.0
1867,2591030.0,42.0
1868,2592393.0,1363.0
1869,2593215.0,822.0
1870,2593252.0,37.0
1871,2593298.0,46.0
1872,2593340.0,42.0
1873,2593607.0,267.0
1874,2593864.0,257.0
1875,2593889.0,25.0
1876,2593974.0,85.0
1877,2596001.0,2027.0
1878,2596134.0,133.0
1879,2598110.0,1976.0
1880,2598276.0,166.0
1881,2600509.0,2233.0
1882,2602459.0,1950.0
1883,2602540.0,81.0
1884,2602657.0,117.0
1885,2607860.0,5203.0
1886,2608208.0,348.0
1887,2608330.0,122.0
1888,2616689.0,8359.0
1889,2616731.0,42.0
1890,2616779.0,48.0
1891,2618017.0,1238.0
1892,2618697.0,680.0
1893,2618822.0,125.0
1894,2618863.0,41.0
1895,2624621.0,5758.0
1896,2625298.0,677.0
1897,2625449.0,151.0
1898,2625811.0,362.0
1899,2627716.0,1905.0
1900,2629039.0,1323.0
1901,2629102.0,63.0
1902,2629204.0,102.0
1903,2629749.0,545.0
1904,2631953.0,2204.0
1905,2632051.0,98.0
1906,2632072.0,21.0
1907,2633501.0,1429.0
1908,2633567.0,66.0
1909,2633598.0,31.0
1910,2634545.0,947.0
1911,2635274.0,729.0
1912,2635501.0,227.0
1913,2635637.0,136.0
1914,2635932.0,295.0
1915,2636563.0,631.0
1916,2639691.0,3128.0
1917,2639769.0,78.0
1918,2639857.0,88.0
1919,2640159.0,302.0
1920,2640209.0,50.0
1921,2640375.0,166.0
1922,2641095.0,720.0
1923,2641129.0,34.0
1924,2641307.0,178.0
1925,2642828.0,1521.0
1926,2643533.0,705.0
1927,2648437.0,4904.0
1928,2652165.0,3728.0
1929,2661695.0,9530.0
1930,2663627.0,1932.0
1931,2666404.0,2777.0
1932,2667826.0,1422.0
1933,2667888.0,62.0
1934,2668676.0,788.0
1935,2672808.0,4132.0
1936,2674057.0,1249.0
