interaction_index,actual_timestamp
1760,2414350.0
1761,2414889.0
1762,2415038.0
1763,2418639.0
1764,2419797.0
1765,2420049.0
1766,2420884.0
1767,2421014.0
1768,2421044.0
1769,2421267.0
1770,2421290.0
1771,2421709.0
1772,2421750.0
1773,2422097.0
1774,2422632.0
1775,2424216.0
1776,2424238.0
1777,2424632.0
1778,2424662.0
1779,2424746.0
1780,2424812.0
1781,2424873.0
1782,2428393.0
1783,2430754.0
1784,2430833.0
1785,2430988.0
1786,2431121.0
1787,2431176.0
1788,2431442.0
1789,2432027.0
1790,2434018.0
1791,2434301.0
1792,2435605.0
1793,2438859.0
1794,2438970.0
1795,2439243.0
1796,2444933.0
1797,2444993.0
1798,2445181.0
1799,2450849.0
1800,2450952.0
1801,2451003.0
1802,2451026.0
1803,2451098.0
1804,2451116.0
1805,2451244.0
1806,2451269.0
1807,2451321.0
1808,2454239.0
1809,2457650.0
1810,2457739.0
1811,2471450.0
1812,2472848.0
1813,2472952.0
1814,2473052.0
1815,2473178.0
1816,2473506.0
1817,2473799.0
1818,2476057.0
1819,2476177.0
1820,2479103.0
1821,2479385.0
1822,2481811.0
1823,2484270.0
1824,2485375.0
1825,2485953.0
1826,2486903.0
1827,2487623.0
1828,2487955.0
1829,2487999.0
1830,2488811.0
1831,2489052.0
1832,2489260.0
1833,2489382.0
1834,2489559.0
1835,2489649.0
1836,2489654.0
1837,2489995.0
1838,2490058.0
1839,2490077.0
1840,2490206.0
1841,2490393.0
1842,2490485.0
1843,2492193.0
1844,2495591.0
1845,2495662.0
1846,2496756.0
1847,2496837.0
1848,2496962.0
1849,2497076.0
1850,2499341.0
1851,2499614.0
1852,2499985.0
1853,2500282.0
1854,2500412.0
1855,2500653.0
1856,2501271.0
1857,2501385.0
1858,2501601.0
1859,2501828.0
1860,2508169.0
1861,2508797.0
1862,2509084.0
1863,2509168.0
1864,2509314.0
1865,2509471.0
1866,2510773.0
1867,2515688.0
1868,2515794.0
1869,2515857.0
1870,2518438.0
1871,2518965.0
1872,2521822.0
1873,2522021.0
1874,2526640.0
1875,2528137.0
1876,2531985.0
1877,2532364.0
1878,2532652.0
1879,2536121.0
1880,2539035.0
1881,2539495.0
1882,2539603.0
1883,2540843.0
1884,2541278.0
1885,2542318.0
1886,2543018.0
1887,2558453.0
1888,2563999.0
1889,2564528.0
1890,2564667.0
1891,2566838.0
1892,2579425.0
1893,2593063.0
1894,2593653.0
1895,2593703.0
1896,2594042.0
1897,2594277.0
1898,2594499.0
1899,2597331.0
1900,2606232.0
1901,2614416.0
1902,2628541.0
1903,2628595.0
1904,2632919.0
1905,2639778.0
1906,2639953.0
1907,2640358.0
1908,2652147.0
1909,2655694.0
1910,2660746.0
1911,2668618.0
1912,2671724.0
1913,2673335.0
